conversation_id,split
1509770,golden
1509835,retrieval
1509836,golden
1509838,development
1509847,retrieval
1509848,development
1509853,development
1509854,golden
1509860,development
1509865,development
1509867,development
1509871,development
1509876,golden
1509877,retrieval
1509879,golden
1509882,development
1509885,retrieval
1509888,development
1509892,development
1509895,retrieval
1509899,development
1509901,development
1510453,development
1510457,development
1510488,development
1510496,development
1510500,development
1510502,golden
1510505,retrieval
1510510,development
1510519,development
1510768,development
1510786,retrieval
1510788,development
1511497,development
1511906,development
1511910,development
1511924,development
1511929,golden
1511933,development
1511940,development
1511961,development
1511967,development
1511974,development
1511979,golden
1511984,development
1511990,development
1511991,retrieval
1511993,retrieval
1512009,golden
1512021,development
1512026,development
1512033,development
1512034,development
1512037,development
1512048,development
1512049,development
1512051,development
1512055,retrieval
1512061,retrieval
1512069,golden
1512074,golden
1512093,development
1513211,development
1513293,development
1513295,development
1513311,development
1513313,development
1513318,retrieval
1513323,golden
1513328,development
1513333,development
1513343,development
1513353,development
1513357,golden
1513361,golden
1513363,development
1513366,development
1513368,development
1513373,golden
1513374,development
1513377,development
1513379,development
1513381,development
1513383,golden
1513386,development
1513392,development
1513394,development
1513534,development
1513540,development
1513574,development
1513575,development
1513578,development
1513600,development
1513630,golden
1513689,development
1513693,development
1513696,development
1514110,development
1514325,development
1514337,development
1514341,retrieval
1514350,development
1514353,development
1514360,development
1514362,development
1514365,development
1514367,development
1514370,development
1514374,development
1514380,golden
1515265,development
1515270,golden
1515274,development
1515278,golden
1515285,development
1515291,golden
1515292,retrieval
1515296,retrieval
